296.387 -1.280714
314.699 -1.163234
338.786 -1.006625
353.329 -0.937731
372.662 -0.829801
397.857 -0.706848
422.137 -0.603274
483.372 -0.356346
531.19 -0.216790
570.328 -0.131107
610.557 -0.074258
631.173 -0.048198
690.203 -0.008868
705.943 0.002263
