0.038	338.819
0.153	308.553
0.229	290.392
0.344	296.429
0.458	290.365
0.573	287.326
0.649	269.165
0.725	272.181
0.840	275.192
1.069	263.064
1.183	272.126
1.260	272.117
1.374	263.027
1.450	269.068
1.603	272.075
1.641	84.507
1.777	93.805
1.866	88.524
1.976	99.051
2.065	88.500
2.132	99.033
2.287	95.500
2.331	135.900
2.464	130.613
2.575	139.384
2.619	128.838
2.641	95.457
2.664	304.505
2.686	118.289
2.730	130.581
2.863	142.862
2.974	127.038
3.085	121.755
3.151	135.800
3.151	327.284
3.218	123.495
3.328	126.995
3.484	125.220
3.572	128.723
3.683	123.439
3.772	130.455
3.794	139.236
3.838	311.390
3.905	306.112
3.971	334.211
4.060	304.336
4.171	318.377
4.282	314.850
4.437	313.074
4.459	135.642
4.481	9.155
4.525	328.874
4.592	107.518
4.614	306.026
4.680	149.669
4.769	163.712
4.791	118.035
4.813	188.301
4.858	335.861
4.991	309.494
5.057	309.486
5.102	309.480
5.168	337.580
5.168	126.773
5.212	119.740
5.257	304.191
5.279	132.029
5.345	121.481
5.412	126.743
5.501	124.976
5.589	119.695
5.678	112.657
5.789	121.427
5.877	116.147
5.922	153.032
5.944	138.976
5.949	324.749
5.966	306.301
6.032	114.371
6.055	128.422
6.099	142.471
6.149	241.720
6.165	70.437
6.210	147.727
6.254	128.398
6.265	336.569
6.382	329.967
6.481	322.050
6.548	311.501
6.648	318.077
6.664	141.524
6.714	153.376
6.731	182.360
6.747	145.466
6.880	153.356
6.980	152.026
7.063	153.333
7.080	119.075
7.113	327.243
7.146	304.841
7.246	328.545
7.346	340.391
7.346	354.884
7.445	333.791
7.479	387.806
7.512	402.295
7.529	163.818
7.645	153.263
7.761	147.979
7.844	155.874
7.961	145.320
8.060	153.213
8.160	147.931
8.260	143.966
8.343	157.131
8.343	137.368
8.426	146.581
8.426	133.405
8.426	99.149
8.426	329.720
8.543	324.435
8.642	328.376
8.742	334.951
8.759	320.456
8.792	302.007
8.842	348.115
8.858	166.292
8.908	145.205
8.975	163.643
8.975	154.420
9.008	145.193
9.058	130.694
9.158	149.127
9.257	138.575
9.291	150.429
9.324	155.695
9.357	226.838
9.374	117.480
9.390	309.840
9.457	316.419
9.557	320.360
9.673	317.711
9.773	324.286
9.856	320.324
9.955	315.041
10.055	313.712
10.138	324.242
10.172	204.342
10.205	333.457
10.205	83.123
10.255	114.738
10.271	135.817
10.271	146.358
10.338	159.525
10.471	145.016
10.521	121.294
10.537	196.392
10.637	156.854
10.654	131.818
10.753	138.394
10.853	148.922
10.953	142.322
