 161  1483.92432 -26323.2383 -24839.3145 -17683.0781  48387.543
 163  1196.73816 -26623.5254 -25426.7871 -15968.3389  49836.5703
 165  937.822815 -26891.375 -25953.5527 -14205.5303  51140.0859
 167  708.442078 -27126.4629 -26418.0215 -12399.8389  52292.6953
 169  509.713104 -27328.502 -26818.7891 -10556.6182  53289.6484
 171  342.604309 -27497.2441 -27154.6406 -8681.375  54126.8281
 173  207.929703 -27632.4863 -27424.5566 -6779.74805  54800.7695
 175  106.346062 -27734.0625 -27627.7168 -4857.50049  55308.6758
 177  38.3468704 -27801.8477 -27763.5 -2920.43921  55648.4609
 179  4.26423597 -27835.7617 -27831.498 -974.473328  55818.7031
 181  4.26420498 -27835.7617 -27831.498  974.464905  55818.7031
 183  38.3467751 -27801.8477 -27763.5  2920.43091  55648.4609
 185  106.345901 -27734.0625 -27627.7168  4857.49219  55308.6797
 187  207.929474 -27632.4883 -27424.5586  6779.73975  54800.7695
 189  342.603973 -27497.2461 -27154.6426  8681.36621  54126.8281
 191  509.712769 -27328.5039 -26818.791  10556.6104  53289.6523
 193  708.441589 -27126.4648 -26418.0234  12399.8311  52292.6992
 195  937.822388 -26891.377 -25953.5547  14205.5225  51140.0859
 197  1196.73755 -26623.5273 -25426.7891  15968.3311  49836.5742
 199  1483.92371 -26323.2402 -24839.3164  17683.0703  48387.5469
 201  1797.98523 -25990.8828 -24192.8984  19344.7871  46798.9414
 203  2137.39111 -25626.8574 -23489.4668  20948.709  45077.293
 205  2500.48682 -25231.6113 -22731.125  22490.3125  43229.6641
 207  2885.50391 -24805.623 -21920.1191  23965.334  41263.6094
 209  3290.56616 -24349.4141 -21058.8477  25369.7754  39187.1484
 211  3713.69727 -23863.543 -20149.8457  26699.9219  37008.75
 213  4152.84277 -23348.5918 -19195.75  27952.3828  34737.2227
 215  4605.85791 -22805.1973 -18199.3398  29124.0625  32381.7617
 217  5070.53857 -22234.0156 -17163.4766  30212.1934  29951.8613
 219  5544.61914 -21635.7461 -16091.127  31214.3477  27457.2715
 221  6025.78906 -21011.1152 -14985.3262  32128.4375  24907.959
 223  6511.70264 -20360.8926 -13849.1895  32952.7266  22314.0801
 225  6999.99854 -19685.8574 -12685.8594  33685.8516  19685.8613
 227  7488.29541 -18986.8379 -11498.543  34326.7812  17033.6582
 229  7974.21191 -18264.6855 -10290.4736  34874.8672  14367.8389
 231  8455.38184 -17520.2812 -9064.89941  35329.8125  11698.751
 233  8929.45898 -16754.5371 -7825.07812  35691.6758  9036.69824
 235  9394.14258 -15968.3682 -6574.22559  35960.8906  6391.79688
