 163  1196.73816  6760.38818  7957.12646  4885.74365  16452.6602
 165  937.822815  7199.99805  8137.8208  5470.76562  17048.7109
 167  708.442078  7630.83643  8339.27832  6074.69678  17535.3965
 169  509.713104  8052.37695  8562.08984  6693.6499  17908.7695
 171  342.604309  8464.10742  8806.71191  7323.60889  18165.4746
 173  207.929703  8865.52539  9073.45508  7960.45117  18302.7559
 175  106.346062  9256.13965  9362.48535  8599.96484  18318.4766
 177  38.3468704  9635.47949  9673.82617  9237.88672  18211.1328
 179  4.26423597  10003.0801  10007.3447  9869.90039  17979.8633
 181  4.26420498  10358.4932  10362.7578  10491.6748  17624.4512
 183  38.3467751  10701.2861  10739.6328  11098.8809  17145.3281
 185  106.345901  11031.041  11137.3867  11687.2188  16543.5762
 187  207.929474  11347.3535  11555.2832  12252.4316  15820.9287
 189  342.603973  11649.8438  11992.4473  12790.3457  14979.7402
 191  509.712769  11938.1406  12447.8535  13296.8711  14023.0078
 193  708.441589  12211.8926  12920.334  13768.0352  12954.3408
 195  937.822388  12470.7666  13408.5889  14200.002  11777.9443
 197  1196.73755  12714.4463  13911.1836  14589.0938  10498.6035
 199  1483.92371  12942.6338  14426.5576  14931.8057  9121.67188
 201  1797.98523  13155.0547  14953.04  15224.8369  7653.00342
 203  2137.39111  13351.4473  15488.8379  15465.0938  6098.98828
 205  2500.48682  13531.5742  16032.0605  15649.7139  4466.479
 207  2885.50391  13695.2148  16580.7188  15776.084  2762.77051
 209  3290.56616  13842.1689  17132.7344  15841.8525  995.566162
 211  3713.69727  13972.2588  17685.957  15844.9434 -827.049194
 213  4152.84277  14085.3262  18238.168  15783.5664 -2696.69604
 215  4605.85791  14181.2324  18787.0898  15656.2324 -4604.6665
 217  5070.53857  14259.8613  19330.4004  15461.7578 -6542.01514
 219  5544.61914  14321.1162  19865.7344  15199.2773 -8499.5918
 221  6025.78906  14364.9229  20390.7109  14868.2461 -10468.0811
 223  6511.70264  14391.2285  20902.9316  14468.4521 -12438.041
 225  6999.99854  14400.001  21400.  14000.002 -14399.9971
 227  7488.29541  14391.2285  21879.5234  13463.3457 -16344.4082
 229  7974.21191  14364.9238  22339.1367  12859.2607 -18261.7715
 231  8455.38184  14321.1162  22776.498  12188.8564 -20142.6465
 233  8929.45898  14259.8613  23189.3203  11453.5752 -21977.6992
 235  9394.14258  14181.2324  23575.375  10655.1611 -23757.8027
 237  9847.15625  14085.3271  23932.4844  9795.71094 -25473.9492
 239  10286.2988  13972.2607  24258.5586  8877.59863 -27117.4512
 241  10709.4346  13842.1699  24551.6055  7903.49561 -28679.9102
 243  11114.4951  13695.2158  24809.7109  6876.39941 -30153.1953
 245  11499.5137  13531.5742  25031.0879  5799.52979 -31529.6328
 247  11862.6074  13351.4492  25214.0566  4676.42627 -32801.8789
 249  12202.0156  13155.0547  25357.0703  3510.81543 -33963.1172
 251  12516.0752  12942.6357  25458.7109  2306.71729 -35006.9375
 253  12803.2607  12714.4482  25517.709  1068.31848 -35927.4922
