  322.4    78.6
  241.6    70.8
    0.0    78.0
   17.4    59.5
  314.3    51.1
  340.7    75.2
  327.1    54.7
   21.7    84.6
   44.8    74.8
  207.6    71.3
   36.9    75.7
   91.8    63.3
  216.1    77.7
   21.7    66.6
  133.5    80.4
  256.5    72.5
  346.4    52.4
  176.6    70.8
  216.3    50.7
  162.9    33.0
  154.1    46.6
   13.6    82.4
  190.2    56.4
  187.2    66.5
