  -7.7   37.3
-180.0  -78.0
-162.6  -59.5
 147.1  -54.7
-122.6   64.5
 127.2   78.4
-143.1  -75.7
  30.8   70.1
 137.0   53.5
 -17.1  -33.0
 125.8  -86.9
 -11.1   61.4
-124.1   75.6
 -68.2   84.6
 159.6   63.2
 -18.4   56.0
 -10.8   83.1
 156.6  -63.9
 175.0   58.9
-135.2   62.7
