-0.001985	581.4
0.05901	549
0.1625	491.8
0.1624	478.8
0.2585	418.0
0.2714	416
0.3492	396.4
0.3600	349.7
0.3729	332.8
0.4596	262.9
0.4653	281.4
0.5537	185.3
0.5647	161.0
0.6534	111.5
0.7791	42.88
0.7937	16.64
0.8804	-60.77
0.9598	-106.5
