-0.002161	4.066
0.01087	3.79
0.05041	3.745
0.06143	3.800
0.07234	3.657
0.09406	3.181
0.09631	3.292
0.1032	3.767
0.103	3.402
0.1228	3.490
0.138	3.103
0.1798	3.180
0.1950	2.926
0.2041	3.379
0.2257	2.771
0.2390	3.036
0.252	2.561
0.2673	2.516
0.2938	2.759
0.3048	2.814
0.3048	2.704
0.3222	2.350
0.3596	2.493
0.3726	2.206
0.3945	2.029
0.3991	2.393
0.4014	2.614
0.4033	1.973
0.4166	2.283
0.4339	1.708
0.4736	1.917
0.5	1.939
0.5022	2.039
0.513	1.574
0.5307	1.817
0.5678	1.309
0.5921	1.551
0.5985	1.22
0.6009	1.629
0.6030	1.518
0.6138	1.109
0.6557	1.286
0.6665	0.9871
0.6951	1.086
0.6950	0.9757
0.6971	0.7547
0.7125	0.7877
0.7171	1.053
0.7501	1.13
0.7608	0.6104
0.7807	0.8312
0.7981	0.4553
0.7980	0.4000
0.8025	0.4884
0.8355	0.6427
0.8529	0.3
0.8946	0.1890
0.8968	0.2332
0.9013	0.4099
0.91	0.1999
0.9429	0.1443
0.9605	0.1662
0.9978	0.03317
