    1.0000           0.99926986175536714
    0.5000           0.99883650274704316
    0.4000           0.99870173407194862
    0.3000           0.99854087040271167
    0.2000           0.99834643736287954
    0.1000           0.99810760992863945
   -0.0000           0.99780215027293839
   -0.0100           0.99776393114511319
   -0.0200           0.99772104357949010
   -0.0300           0.99766777936119577
   -0.0400           0.99758271984701941
   -0.0500           0.99733931348088223
   -0.1500          -0.99823342949743343
   -0.2500          -0.99844842624082186
   -0.3500          -0.99862497586812049
   -0.4500          -0.99877200316682446
   -0.5500          -0.99889589419630087
   -1.0500          -0.99929894576864009
