240 1671.1000 0.860695
241 1669.8333 0.860042
242 1668.5400 0.859376
243 1666.9250 0.858545
244 1665.6000 0.857862
245 1664.4667 0.857278
246 1662.8800 0.856461
247 1661.0667 0.855527
248 1659.9000 0.854926
249 1658.3000 0.854102
250 1656.7000 0.853278
251 1655.5250 0.852673
252 1653.8800 0.851826
253 1652.3333 0.851029
254 1650.8600 0.85027
255 1649.1500 0.84939
256 1647.8000 0.848694
257 1646.5000 0.848025
258 1645.0667 0.847287
259 1643.6000 0.846531
260 1642.0500 0.845733
261 1640.4333 0.8449
262 1639.0333 0.844179
263 1637.5800 0.843431
264 1635.7000 0.842462
265 1634.4333 0.84181
266 1632.5167 0.840823
267 1630.8333 0.839956
268 1629.4000 0.839217
269 1628.0600 0.838527
270 1626.1667 0.837552
271 1624.7000 0.836797
272 1623.2600 0.836055
273 1621.4750 0.835136
274 1620.2667 0.834513
275 1618.9200 0.83382
276 1617.2667 0.832968
277 1615.2167 0.831912
278 1613.3333 0.830942
279 1611.7333 0.830118
280 1610.1600 0.829308
281 1608.8333 0.828625
282 1607.5667 0.827972
283 1605.3167 0.826813
284 1603.2333 0.82574
285 1602.0000 0.825105
286 1600.4200 0.824291
287 1599.0000 0.82356
288 1597.7333 0.822908
289 1595.5333 0.821775
290 1594.0667 0.821019
291 1592.2667 0.820092
292 1590.3200 0.819089
293 1588.8000 0.818307
294 1587.3667 0.817568
295 1585.5500 0.816633
296 1583.5000 0.815577
297 1582.2000 0.814907
298 1580.5200 0.814042
299 1578.6667 0.813087
300 1577.1000 0.81228
301 1575.4000 0.811405
302 1573.6000 0.810478
303 1571.6000 0.809448
304 1570.0667 0.808658
305 1568.2000 0.807697
306 1566.5333 0.806838
307 1565.1333 0.806117
308 1563.0167 0.805027
309 1560.7333 0.803851
310 1559.2000 0.803061
311 1557.4200 0.802144
312 1555.6000 0.801207
313 1554.0333 0.8004
314 1551.9833 0.799344
315 1549.9333 0.798288
316 1548.5000 0.79755
317 1546.5200 0.79653
318 1544.9333 0.795713
319 1543.3333 0.794889
320 1542.0250 0.794215
321 1540.4250 0.793391
322 1538.6000 0.792451
323 1536.7000 0.791473
324 1534.4667 0.790322
325 1532.4400 0.789278
326 1530.4750 0.788266
327 1528.5000 0.787249
328 1526.5200 0.786229
