0.0102711 1
0.0859246 0.980282
0.165614 0.952112
0.237396 0.91831
0.309096 0.895775
0.388887 0.853521
0.464726 0.808451
0.544559 0.760564
0.624494 0.698591
0.716352 0.63662
0.796432 0.55493
0.852563 0.487324
0.904804 0.408451
0.985519 0.239436
1.05487 0
