0.0416369 0.985201
0.151604 0.949694
0.24814 0.908391
0.32673 0.870081
0.403079 0.831779
0.461482 0.796469
0.517634 0.764092
0.564819 0.731749
0.614236 0.702321
0.672668 0.658240
0.719862 0.622973
0.758079 0.590664
0.789571 0.558381
0.825555 0.523156
0.861568 0.479160
0.888595 0.441046
0.911128 0.405874
0.935941 0.358996
0.960782 0.303347
0.978889 0.250648
0.990298 0.189202
0.994991 0.124858
0.999674 0.063438
1.00435 0.004942
