5.80316 1
48.5474 0.980282
93.5718 0.952112
134.129 0.91831
174.639 0.895775
219.721 0.853521
262.57 0.808451
307.676 0.760564
352.839 0.698591
404.739 0.63662
449.984 0.55493
481.698 0.487324
511.214 0.408451
556.818 0.239436
596 0
