3.379	14.19
3.503	14.26
3.455	13.87
3.438	13.73
3.554	13.74
3.516	13.43
3.497	13.28
3.493	13.25
3.609	13.25
3.57	12.93
3.553	12.79
3.669	12.79
3.619	12.39
3.603	12.26
3.719	12.26
3.69	12.02
3.678	11.93
3.794	11.93
3.746	11.54
3.732	11.43
3.848	11.43
3.796	11.01
3.786	10.92
3.902	10.92
3.873	10.69
3.857	10.56
3.850	10.51
3.847	10.48
3.963	10.48
3.937	10.27
4.053	10.27
4.024	10.03
4.01	9.923
4.006	9.895
4.122	9.895
4.1	9.714
4.091	9.644
4.207	9.644
4.195	9.547
4.188	9.491
4.185	9.463
4.183	9.45
4.299	9.45
4.415	9.45
4.413	9.436
4.529	9.436
4.510	9.283
4.5	9.199
4.495	9.157
4.611	9.157
4.595	9.032
4.711	9.032
4.694	8.893
4.685	8.824
4.684	8.81
4.8	8.81
4.786	8.698
4.779	8.643
4.776	8.615
4.892	8.615
4.878	8.504
4.873	8.462
4.989	8.462
4.968	8.295
4.964	8.267
5.080	8.267
5.068	8.17
5.063	8.128
5.179	8.128
5.172	8.072
5.169	8.044
5.285	8.045
5.28	8.003
5.396	8.003
5.392	7.975
5.390	7.961
5.506	7.961
5.505	7.947
5.503	7.933
5.619	7.933
5.615	7.905
5.614	7.892
5.73	7.892
5.728	7.878
5.726	7.864
5.842	7.864
5.839	7.836
5.955	7.836
5.949	7.794
5.948	7.780
6.064	7.780
6.060	7.753
6.059	7.739
6.057	7.725
6.173	7.725
6.162	7.641
6.161	7.627
6.277	7.627
6.266	7.544
6.265	7.530
6.381	7.530
6.370	7.447
6.365	7.405
6.363	7.391
6.479	7.391
6.471	7.321
6.587	7.321
6.576	7.238
6.571	7.196
6.687	7.196
6.680	7.141
6.677	7.113
6.793	7.113
6.786	7.057
6.782	7.029
6.898	7.029
6.893	6.988
6.891	6.974
6.89	6.96
7.006	6.96
7.122	6.96
7.118	6.932
7.116	6.918
7.232	6.918
7.227	6.876
7.225	6.862
7.341	6.862
7.338	6.835
7.336	6.821
7.335	6.807
7.451	6.807
7.445	6.765
7.444	6.751
7.56	6.751
7.554	6.709
7.551	6.682
7.667	6.682
7.662	6.64
7.660	6.626
7.658	6.612
7.774	6.612
7.773	6.598
7.888	6.598
7.887	6.584
8.003	6.584
8.119	6.584
8.235	6.584
8.351	6.585
8.466	6.585
8.582	6.585
8.698	6.585
8.814	6.585
8.930	6.585
9.046	6.585
9.162	6.585
9.278	6.585
9.394	6.585
9.510	6.585
9.508	6.571
9.624	6.571
9.623	6.557
9.621	6.543
9.737	6.543
9.735	6.529
9.851	6.529
9.848	6.502
9.963	6.502
9.962	6.488
9.960	6.474
10.08	6.474
10.19	6.474
10.19	6.46
10.31	6.46
10.30	6.446
10.42	6.446
10.42	6.432
10.53	6.432
10.65	6.432
10.77	6.432
10.76	6.418
10.88	6.418
10.88	6.391
10.88	6.377
10.99	6.377
10.99	6.335
10.98	6.321
11.10	6.321
11.1	6.307
11.1	6.293
11.21	6.293
11.21	6.265
11.33	6.266
11.32	6.238
11.32	6.224
11.44	6.224
11.43	6.196
11.43	6.182
11.43	6.168
11.55	6.168
11.54	6.140
11.66	6.140
11.65	6.113
11.65	6.099
11.77	6.099
11.77	6.085
11.88	6.085
12	6.085
12.11	6.085
12.23	6.085
12.23	6.071
12.35	6.071
12.34	6.057
12.46	6.057
12.46	6.043
12.57	6.043
12.57	6.029
12.69	6.029
12.69	6.016
12.80	6.016
12.92	6.016
13.03	6.016
13.15	6.016
13.27	6.016
13.26	6.002
13.26	5.988
13.38	5.988
13.38	5.974
13.37	5.960
13.49	5.960
13.49	5.946
13.49	5.932
13.60	5.932
13.72	5.932
13.84	5.932
13.95	5.932
14.07	5.933
14.18	5.933
14.3	5.933
14.41	5.933
14.53	5.933
14.53	5.919
14.65	5.919
14.64	5.905
14.76	5.905
14.76	5.891
14.87	5.891
14.87	5.877
14.99	5.877
14.99	5.863
15.10	5.863
15.10	5.849
15.22	5.849
15.21	5.836
15.33	5.836
15.33	5.822
15.33	5.808
15.44	5.808
15.44	5.794
15.56	5.794
15.67	5.794
15.79	5.794
15.90	5.794
16.02	5.794
16.02	5.780
16.14	5.780
16.13	5.752
16.13	5.738
16.25	5.738
16.36	5.739
16.36	5.711
16.36	5.697
16.47	5.697
16.47	5.683
16.47	5.669
16.59	5.669
16.58	5.655
16.58	5.641
16.7	5.641
16.7	5.627
16.69	5.613
16.81	5.613
16.81	5.6
16.92	5.6
16.92	5.586
17.04	5.586
17.04	5.572
17.15	5.572
17.27	5.572
17.38	5.572
17.50	5.572
17.62	5.572
17.73	5.572
17.73	5.558
17.85	5.558
17.96	5.558
17.96	5.544
18.08	5.544
18.19	5.544
18.19	5.530
18.19	5.517
18.31	5.517
18.30	5.503
18.42	5.503
18.42	5.489
18.53	5.489
18.53	5.461
18.65	5.461
18.64	5.447
18.64	5.433
18.76	5.433
18.76	5.419
18.87	5.419
18.87	5.405
18.87	5.392
18.99	5.392
18.98	5.378
18.98	5.364
19.1	5.364
19.1	5.35
19.09	5.336
19.21	5.336
19.21	5.322
19.21	5.308
19.32	5.308
19.32	5.294
19.44	5.294
19.44	5.280
19.55	5.280
19.55	5.267
19.67	5.267
19.66	5.253
19.78	5.253
19.78	5.239
19.89	5.239
19.89	5.225
19.89	5.211
20.01	5.211
20.01	5.197
20.12	5.197
20.12	5.183
20.12	5.169
20.23	5.169
20.23	5.155
20.23	5.142
20.35	5.142
20.34	5.128
20.46	5.128
20.46	5.1
20.57	5.1
20.57	5.086
20.57	5.072
20.69	5.072
20.68	5.058
20.8	5.058
20.8	5.044
20.8	5.030
20.91	5.030
20.91	5.017
20.91	5.003
21.02	5.003
21.02	4.989
21.14	4.989
21.25	4.989
21.25	4.975
21.37	4.975
21.48	4.975
21.48	4.961
21.6	4.961
21.72	4.961
21.71	4.947
21.83	4.947
21.83	4.933
21.94	4.933
22.06	4.933
22.06	4.92
22.06	4.906
22.17	4.906
22.29	4.906
22.29	4.892
22.40	4.892
22.40	4.878
22.4	4.864
22.51	4.864
22.63	4.864
22.75	4.864
22.86	4.864
22.98	4.864
23.09	4.864
23.21	4.864
23.33	4.864
23.44	4.864
23.56	4.864
23.67	4.864
23.79	4.864
23.91	4.865
24.02	4.865
24.14	4.865
24.25	4.865
24.37	4.865
24.49	4.865
24.60	4.865
24.72	4.865
24.83	4.865
24.95	4.865
25.07	4.865
25.18	4.865
25.3	4.865
25.41	4.865
25.53	4.865
25.65	4.865
25.76	4.865
25.88	4.865
25.99	4.865
26.11	4.865
26.22	4.865
26.34	4.865
26.46	4.865
26.57	4.865
26.69	4.865
26.80	4.866
26.92	4.866
27.04	4.866
27.15	4.866
27.27	4.866
27.38	4.866
27.50	4.866
27.62	4.866
27.73	4.866
27.85	4.866
27.96	4.866
27.96	4.852
28.08	4.852
28.08	4.838
28.19	4.838
28.19	4.824
28.31	4.824
28.30	4.796
28.42	4.797
28.54	4.797
28.53	4.783
28.53	4.769
28.65	4.769
28.76	4.769
28.76	4.755
28.88	4.755
28.88	4.741
28.99	4.741
29.11	4.741
29.22	4.741
29.34	4.741
29.46	4.741
29.57	4.741
29.69	4.741
29.69	4.727
29.80	4.727
29.92	4.727
29.92	4.714
30.03	4.714
30.03	4.7
30.15	4.7
30.26	4.7
30.38	4.7
30.38	4.686
30.49	4.686
30.61	4.686
30.72	4.686
30.84	4.686
30.96	4.686
31.07	4.686
31.07	4.672
31.19	4.672
31.30	4.672
31.30	4.658
31.42	4.658
31.41	4.645
31.53	4.645
31.65	4.645
31.64	4.617
31.76	4.617
31.88	4.617
31.87	4.603
31.99	4.603
31.99	4.589
32.10	4.589
32.10	4.575
32.22	4.575
32.22	4.561
32.21	4.547
32.33	4.547
32.33	4.534
32.44	4.534
32.44	4.52
32.56	4.52
32.67	4.52
32.67	4.492
32.79	4.492
32.90	4.492
32.90	4.478
33.02	4.478
33.01	4.450
33.13	4.450
33.13	4.436
33.24	4.436
33.24	4.423
33.36	4.423
33.47	4.423
33.47	4.395
33.59	4.395
33.59	4.381
33.70	4.381
33.7	4.367
33.82	4.367
33.81	4.353
33.93	4.353
34.05	4.353
34.04	4.339
34.16	4.339
34.28	4.339
34.27	4.325
34.39	4.326
34.51	4.326
34.50	4.312
34.62	4.312
34.62	4.298
34.73	4.298
34.73	4.284
34.85	4.284
34.85	4.270
34.96	4.270
35.08	4.270
35.08	4.242
35.19	4.242
35.31	4.242
35.31	4.228
35.42	4.228
35.54	4.229
35.54	4.215
35.65	4.215
35.77	4.215
35.88	4.215
35.88	4.201
36	4.201
36.11	4.201
36.11	4.187
36.23	4.187
36.34	4.187
36.46	4.187
36.58	4.187
36.69	4.187
36.69	4.173
36.81	4.173
36.92	4.173
36.92	4.159
37.04	4.159
37.15	4.159
37.27	4.16
37.38	4.16
37.38	4.146
37.5	4.146
37.61	4.146
37.73	4.146
37.73	4.118
37.84	4.118
37.96	4.118
37.96	4.104
38.07	4.104
38.19	4.104
38.19	4.090
38.30	4.090
38.42	4.090
38.53	4.090
38.65	4.090
38.77	4.090
38.88	4.091
39	4.091
39.11	4.091
39.23	4.091
39.23	4.077
39.34	4.077
39.46	4.077
39.58	4.077
39.57	4.063
39.69	4.063
39.81	4.063
39.92	4.063
39.92	4.049
40.04	4.049
40.04	4.035
40.15	4.035
40.27	4.035
40.38	4.035
40.5	4.035
40.62	4.035
40.73	4.036
40.73	4.022
40.85	4.022
40.96	4.022
40.96	4.008
41.08	4.008
41.07	3.994
41.19	3.994
41.31	3.994
41.42	3.994
41.42	3.980
41.54	3.980
41.53	3.966
41.65	3.966
41.77	3.966
41.76	3.952
41.88	3.952
41.88	3.939
41.99	3.939
42.11	3.939
42.23	3.939
42.34	3.939
42.34	3.925
42.46	3.925
42.57	3.925
42.57	3.911
42.69	3.911
42.68	3.897
42.80	3.897
42.92	3.897
43.03	3.897
43.03	3.869
43.15	3.869
43.26	3.869
43.38	3.869
43.38	3.856
43.49	3.856
43.49	3.842
43.61	3.842
43.72	3.842
43.72	3.828
43.84	3.828
43.95	3.828
43.95	3.814
44.07	3.814
44.18	3.814
44.18	3.800
44.3	3.800
44.29	3.786
44.41	3.786
44.53	3.786
44.52	3.772
44.64	3.772
44.76	3.773
44.75	3.759
44.87	3.759
44.87	3.745
44.98	3.745
45.10	3.745
45.1	3.731
45.22	3.731
45.33	3.731
45.33	3.717
45.45	3.717
45.44	3.703
45.56	3.703
45.68	3.703
45.67	3.689
45.79	3.689
45.91	3.689
45.90	3.662
46.02	3.662
46.13	3.662
46.13	3.648
46.25	3.648
46.36	3.648
46.48	3.648
46.48	3.634
46.59	3.634
46.59	3.620
46.71	3.620
46.71	3.606
46.82	3.606
46.94	3.606
47.05	3.606
47.05	3.592
47.17	3.592
47.17	3.579
47.28	3.579
47.28	3.565
47.4	3.565
47.51	3.565
47.63	3.565
47.63	3.551
47.74	3.551
47.74	3.537
47.86	3.537
47.97	3.537
48.09	3.537
48.09	3.523
48.20	3.523
48.32	3.523
48.32	3.509
48.43	3.509
48.43	3.496
48.55	3.496
48.66	3.496
48.78	3.496
48.78	3.482
48.89	3.482
49.01	3.482
49.01	3.468
49.12	3.468
49.24	3.468
49.24	3.454
49.35	3.454
49.47	3.454
49.47	3.440
49.58	3.440
49.70	3.440
49.7	3.426
49.82	3.426
49.93	3.426
50.05	3.427
50.05	3.413
50.16	3.413
50.28	3.413
50.39	3.413
50.39	3.399
50.51	3.399
50.62	3.399
50.74	3.399
50.86	3.399
50.85	3.371
50.97	3.371
51.08	3.371
51.2	3.371
51.32	3.371
51.43	3.371
51.43	3.357
51.55	3.357
51.66	3.357
51.78	3.358
51.89	3.358
52.01	3.358
52.13	3.358
52.24	3.358
52.36	3.358
52.47	3.358
52.59	3.358
52.59	3.344
52.70	3.344
52.82	3.344
52.82	3.330
52.93	3.330
53.05	3.330
53.17	3.330
53.28	3.330
53.4	3.330
53.51	3.330
53.63	3.330
53.75	3.330
53.86	3.330
53.98	3.330
54.09	3.331
54.09	3.317
54.21	3.317
54.32	3.317
54.44	3.317
54.44	3.303
54.55	3.303
54.67	3.303
54.67	3.289
54.78	3.289
54.78	3.275
54.9	3.275
55.01	3.275
55.01	3.261
55.13	3.261
55.13	3.247
55.24	3.247
55.36	3.247
55.47	3.247
55.47	3.234
55.59	3.234
55.70	3.234
55.70	3.22
55.82	3.22
55.82	3.206
55.93	3.206
56.05	3.206
56.16	3.206
56.16	3.192
56.28	3.192
56.39	3.192
56.39	3.178
56.51	3.178
56.62	3.178
56.62	3.164
56.74	3.164
56.86	3.164
56.97	3.165
56.97	3.151
57.09	3.151
57.20	3.151
57.32	3.151
57.31	3.123
57.43	3.123
57.55	3.123
57.66	3.123
57.66	3.109
57.78	3.109
57.77	3.095
57.89	3.095
57.89	3.081
58.00	3.081
58.12	3.081
58.24	3.081
58.23	3.068
58.35	3.068
58.47	3.068
58.58	3.068
58.7	3.068
58.7	3.054
58.81	3.054
58.81	3.04
58.93	3.04
58.92	3.026
59.04	3.026
59.16	3.026
59.27	3.026
59.27	2.998
59.39	2.998
59.50	2.998
59.5	2.985
59.62	2.985
59.73	2.985
59.73	2.971
59.85	2.971
59.84	2.957
59.96	2.957
60.08	2.957
60.07	2.943
60.19	2.943
60.19	2.929
60.30	2.929
60.30	2.915
60.42	2.915
60.53	2.915
60.53	2.901
60.65	2.901
60.76	2.901
60.88	2.902
60.88	2.874
60.99	2.874
61.11	2.874
61.11	2.86
61.22	2.86
61.34	2.86
61.34	2.846
61.45	2.846
61.45	2.832
61.57	2.832
61.68	2.832
61.8	2.832
61.92	2.832
62.03	2.832
62.03	2.818
62.15	2.818
62.26	2.819
62.38	2.819
62.38	2.805
62.49	2.805
62.49	2.791
62.61	2.791
62.72	2.791
62.84	2.791
62.84	2.777
62.95	2.777
63.07	2.777
63.07	2.763
63.18	2.763
63.3	2.763
63.3	2.749
63.41	2.749
63.53	2.749
63.64	2.749
63.64	2.735
63.76	2.736
63.87	2.736
63.99	2.736
63.99	2.722
64.10	2.722
64.10	2.708
64.22	2.708
64.33	2.708
64.45	2.708
64.57	2.708
64.68	2.708
64.8	2.708
64.91	2.708
64.91	2.694
65.03	2.694
65.14	2.694
65.26	2.694
65.38	2.694
65.37	2.680
65.49	2.680
65.49	2.667
65.61	2.667
65.72	2.667
65.84	2.667
65.95	2.667
65.95	2.653
66.07	2.653
66.18	2.653
66.3	2.653
66.3	2.639
66.41	2.639
66.41	2.625
66.53	2.625
66.64	2.625
66.76	2.625
66.76	2.611
66.87	2.611
66.99	2.611
66.99	2.598
67.10	2.598
67.10	2.584
67.22	2.584
67.33	2.584
67.33	2.57
67.45	2.57
67.56	2.57
67.68	2.57
67.68	2.556
67.79	2.556
67.79	2.542
67.91	2.542
68.02	2.542
68.02	2.528
68.14	2.528
68.25	2.528
68.37	2.528
68.49	2.528
68.60	2.529
68.72	2.529
68.83	2.529
68.83	2.515
68.95	2.515
69.06	2.515
