21.209	51.217
23.053	50.256
24.898	49.337
26.742	48.418
30.430	47.101
37.807	46.301
46.107	46.022
50.717	45.420
55.905	44.790
62.307	44.149
70.697	43.528
78.566	43.546
85.758	42.666
93.309	42.054
98.668	41.530
105.465	40.763
113.422	40.392
119.877	39.835
127.910	39.285
134.631	38.914
144.775	38.753
150.652	38.173
157.749	37.803
164.139	37.249
171.516	37.522
176.127	36.900
183.504	36.464
187.331	35.784
196.414	35.192
202.869	35.580
212.090	35.590
216.701	34.932
224.016	34.653
232.992	34.282
240.676	33.912
247.709	33.358
253.642	32.896
261.885	32.434
269.262	32.431
272.951	32.215
280.328	32.090
286.475	31.965
293.852	31.717
300.000	31.837
