23.926	337.730
29.448	334.663
31.288	328.528
33.129	324.233
36.810	319.325
44.172	315.031
49.693	311.350
56.135	305.828
63.497	301.534
68.098	299.080
75.460	296.012
80.982	292.331
90.184	286.810
93.865	281.902
97.546	276.994
102.147	273.926
105.828	268.405
110.429	264.110
117.791	261.656
124.233	259.202
132.515	257.362
138.037	254.294
147.239	251.227
151.840	249.387
157.362	245.092
165.644	245.706
172.086	243.865
178.528	239.571
186.810	239.571
191.411	235.276
202.454	235.276
205.215	232.209
215.337	229.141
220.859	226.687
229.141	224.847
234.663	222.393
242.945	220.552
249.387	217.485
257.669	216.258
263.190	212.577
272.393	210.736
279.755	210.123
285.276	208.282
292.638	207.669
298.160	204.601
299.080	202.147
